time_utc,vram_mb,pid,ppid,rss_kb,vsz_kb,stat,cmd
2026-05-31 03:05:45,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:05:45,11067,821076,821012,943020,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:05:50,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:05:50,11067,821012,821010,2477628,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:05:50,11067,821076,821012,943020,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:05:55,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:05:55,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:05:55,11067,821076,821012,943020,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:00,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:00,11067,821012,821010,2477628,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:00,11067,821076,821012,995816,21477716,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:05,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:05,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:05,11067,821076,821012,943020,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:10,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:10,11067,821012,821010,2545068,35271520,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:10,11067,821076,821012,942996,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:15,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:15,11067,821012,821010,2477628,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:15,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:21,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:21,11067,821012,821010,2477628,35159912,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:21,11067,821076,821012,943000,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:26,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:26,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:26,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:31,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:31,11067,821012,821010,2477628,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:31,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:36,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:36,11067,821012,821010,2477628,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:36,11067,821076,821012,1002700,21491392,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:41,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:41,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:41,11067,821076,821012,991556,21457196,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:46,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:46,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:46,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:51,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:51,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:51,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:56,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:06:56,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:06:56,11067,821076,821012,1011924,21491392,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:01,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:01,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:01,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:06,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:06,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:06,11067,821076,821012,943024,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:12,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:12,11067,821012,821010,2477636,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:12,11067,821076,821012,985396,21451792,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:17,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:17,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:17,11067,821076,821012,943000,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:22,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:22,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:22,11067,821076,821012,943028,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:27,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:27,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:27,11067,821076,821012,943004,21408592,Rl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
2026-05-31 03:07:32,11067,821010,1,12556,16996,Ss,/root/miniconda3/bin/python scripts/resume_creff_train_until.py --weights weights/cutie-base-mega.pth --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --target-step 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-every 25
2026-05-31 03:07:32,11067,821012,821010,2477632,35159912,Sl,/root/miniconda3/bin/python scripts/train_compressed_davis_dataloader.py --weights weights/cutie-base-mega.pth --steps 1000 --size 480 --resize-mode crop --seq-length 8 --batch-size 2 --grad-accum 16 --num-workers 1 --prefetch-factor 1 --save-dir output/creff_davis_creff_only_s480_l8_b4a8 --save-every 25 --resume output/creff_davis_creff_only_s480_l8_b4a8/compressed_davis_dataloader_step_225.pth --start-step 225
